operator,scope,stratum,planned_pairs,analyzed_pairs,paired_velocity_bias_mean,paired_velocity_bias_valid_pairs,paired_velocity_bias_coverage_fraction,paired_yaw_bias_mean,paired_yaw_bias_valid_pairs,paired_yaw_bias_coverage_fraction,paired_contact_pattern_error_mean,paired_contact_pattern_error_valid_pairs,paired_contact_pattern_error_coverage_fraction,paired_touchdown_phase_error_mean,paired_touchdown_phase_error_valid_pairs,paired_touchdown_phase_error_coverage_fraction,paired_joint_position_error_mean,paired_joint_position_error_valid_pairs,paired_joint_position_error_coverage_fraction,paired_joint_velocity_error_mean,paired_joint_velocity_error_valid_pairs,paired_joint_velocity_error_coverage_fraction,paired_actor_mean_consistency_error_mean,paired_actor_mean_consistency_error_valid_pairs,paired_actor_mean_consistency_error_coverage_fraction,paired_normalized_target_consistency_error_mean,paired_normalized_target_consistency_error_valid_pairs,paired_normalized_target_consistency_error_coverage_fraction,paired_value_consistency_error_mean,paired_value_consistency_error_valid_pairs,paired_value_consistency_error_coverage_fraction,paired_torque_pattern_error_mean,paired_torque_pattern_error_valid_pairs,paired_torque_pattern_error_coverage_fraction,paired_work_pattern_error_mean,paired_work_pattern_error_valid_pairs,paired_work_pattern_error_coverage_fraction,paired_grf_pattern_error_mean,paired_grf_pattern_error_valid_pairs,paired_grf_pattern_error_coverage_fraction
temporal_reversal,overall,all,30,30,0.009916480653555127,30,1.0,0.009950937916041824,30,1.0,0.07720429432221423,30,1.0,0.017979791382160003,30,1.0,0.24500145144316404,30,1.0,4.068722958466778,30,1.0,1.0750635141241949,30,1.0,0.13349308802912063,30,1.0,0.020040993168254997,30,1.0,3.555219674113435,30,1.0,19.058061833004565,30,1.0,44.41433147830788,30,1.0
temporal_reversal,family,bound,3,3,0.00990515069484469,3,1.0,0.010251673894311522,3,1.0,0.03220964555193071,3,1.0,0.021205441372171136,3,1.0,0.2878267905981165,3,1.0,4.709925372682845,3,1.0,1.2187090708419415,3,1.0,0.14290638239877965,3,1.0,0.016276607204348776,3,1.0,3.626118929319795,3,1.0,23.03441516759972,3,1.0,34.53279812635309,3,1.0
temporal_reversal,family,gallop,12,12,0.009221061907891381,12,1.0,0.011256474319549119,12,1.0,0.09750182475402201,12,1.0,0.022659700279600764,12,1.0,0.2434206679838878,12,1.0,4.125932693846075,12,1.0,1.0569543023142212,12,1.0,0.1356623762237702,12,1.0,0.022387875474994722,12,1.0,3.6183143107153506,12,1.0,19.394511381207455,12,1.0,46.16245972240102,12,1.0
temporal_reversal,family,half_bound,12,12,0.012039771380990412,12,1.0,0.010622310254568083,12,1.0,0.06849216626743482,12,1.0,0.014486429925946223,12,1.0,0.26811850366448703,12,1.0,4.358325099588369,12,1.0,1.1522900697807996,12,1.0,0.14111388660673202,12,1.0,0.020507769438806927,12,1.0,3.6335317492178,12,1.0,20.430693363975227,12,1.0,42.93842639786393,12,1.0
temporal_reversal,family,trot,3,3,0.004216322685179404,3,1.0,0.0017425669696379085,3,1.0,0.07585733358438436,3,1.0,0.010007951627240969,3,1.0,0.11603103724002445,3,1.0,2.0402730382471694,3,1.0,0.6949485820199225,3,1.0,0.08491944657041783,3,1.0,0.012550744822994633,3,1.0,2.9186935720819496,3,1.0,8.24538418171524,3,1.0,53.2069721756659,3,1.0
temporal_reversal,direction,positive_to_negative,30,30,0.009916480653555127,30,1.0,0.009950937916041824,30,1.0,0.07720429432221423,30,1.0,0.017979791382160003,30,1.0,0.24500145144316404,30,1.0,4.068722958466778,30,1.0,1.0750635141241949,30,1.0,0.13349308802912063,30,1.0,0.020040993168254997,30,1.0,3.555219674113435,30,1.0,19.058061833004565,30,1.0,44.41433147830788,30,1.0
temporal_reversal,speed,0.5 m/s,10,10,0.00947883951768774,10,1.0,0.013170627854627475,10,1.0,0.06924851190476192,10,1.0,0.024042239545711448,10,1.0,0.22365974396750188,10,1.0,3.043835825427023,10,1.0,1.0204919243890471,10,1.0,0.12829078601308,10,1.0,0.018628387609981166,10,1.0,3.2122232799817576,10,1.0,14.135632396950257,10,1.0,38.289678887612546,10,1.0
temporal_reversal,speed,1 m/s,10,10,0.011768938172372113,10,1.0,0.010124036039200363,10,1.0,0.0832481971153846,10,1.0,0.01314502655639073,10,1.0,0.2491485089110593,10,1.0,4.032247731202558,10,1.0,1.1081540106726409,10,1.0,0.13757322456047935,10,1.0,0.020161964027004046,10,1.0,3.6450628677555157,10,1.0,19.525107654840202,10,1.0,45.928578609217695,10,1.0
temporal_reversal,speed,1.5 m/s,10,10,0.008501664270605528,10,1.0,0.006558149854297632,10,1.0,0.0791161739464962,10,1.0,0.016752108044377833,10,1.0,0.26219610145093086,10,1.0,5.130085318770758,10,1.0,1.0965446073108969,10,1.0,0.13461525351380255,10,1.0,0.02133262786777979,10,1.0,3.8083728746030303,10,1.0,23.513445447223248,10,1.0,49.02473693809338,10,1.0
temporal_reversal,robot,x1,30,30,0.009916480653555127,30,1.0,0.009950937916041824,30,1.0,0.07720429432221423,30,1.0,0.017979791382160003,30,1.0,0.24500145144316404,30,1.0,4.068722958466778,30,1.0,1.0750635141241949,30,1.0,0.13349308802912063,30,1.0,0.020040993168254997,30,1.0,3.555219674113435,30,1.0,19.058061833004565,30,1.0,44.41433147830788,30,1.0
front_hind_reflected_temporal_reversal,overall,all,30,30,0.009916480653555127,30,1.0,0.009950937916041824,30,1.0,0.8222002280217613,30,1.0,0.3946843368063105,30,1.0,0.24640811735456855,30,1.0,5.6046300438258125,30,1.0,0.9799382770790006,30,1.0,0.1292256743247205,30,1.0,0.020040993168254997,30,1.0,5.529224123415049,30,1.0,22.616109957268808,30,1.0,85.19483277550012,30,1.0
front_hind_reflected_temporal_reversal,family,bound,3,3,0.00990515069484469,3,1.0,0.010251673894311522,3,1.0,0.8602704654828678,3,1.0,0.4208442539786886,3,1.0,0.2792903553956953,3,1.0,7.343105102986797,3,1.0,0.8046701026088448,3,1.0,0.10251635316128023,3,1.0,0.016276607204348776,3,1.0,5.711476309051655,3,1.0,24.820026030666707,3,1.0,87.81935398629071,3,1.0
front_hind_reflected_temporal_reversal,family,gallop,12,12,0.009221061907891381,12,1.0,0.011256474319549119,12,1.0,0.7955094825150977,12,1.0,0.3691062194563228,12,1.0,0.23918887379573703,12,1.0,5.3775936426814885,12,1.0,1.0025672715373235,12,1.0,0.1366811943876818,12,1.0,0.022387875474994722,12,1.0,5.503646438809208,12,1.0,22.404902733066507,12,1.0,83.66274640677516,12,1.0
front_hind_reflected_temporal_reversal,family,half_bound,12,12,0.012039771380990412,12,1.0,0.010622310254568083,12,1.0,0.8358436407478155,12,1.0,0.40386293802875883,12,1.0,0.25847459910065096,12,1.0,6.292905589152628,12,1.0,0.9121922251126734,12,1.0,0.12056403954368138,12,1.0,0.020507769438806927,12,1.0,5.608782043654499,12,1.0,25.458108766352268,12,1.0,83.57132609645952,12,1.0
front_hind_reflected_temporal_reversal,family,trot,3,3,0.004216322685179404,3,1.0,0.0017425669696379085,3,1.0,0.8363193216830913,3,1.0,0.43412248414408944,3,1.0,0.19413692656443807,3,1.0,2.0211984079348455,3,1.0,1.3356746815811744,3,1.0,0.16075945436047245,3,1.0,0.012550744822994633,3,1.0,5.131050995244013,3,1.0,9.889027544346312,3,1.0,95.19268375577178,3,1.0
front_hind_reflected_temporal_reversal,direction,positive_to_negative,30,30,0.009916480653555127,30,1.0,0.009950937916041824,30,1.0,0.8222002280217613,30,1.0,0.3946843368063105,30,1.0,0.24640811735456855,30,1.0,5.6046300438258125,30,1.0,0.9799382770790006,30,1.0,0.1292256743247205,30,1.0,0.020040993168254997,30,1.0,5.529224123415049,30,1.0,22.616109957268808,30,1.0,85.19483277550012,30,1.0
front_hind_reflected_temporal_reversal,speed,0.5 m/s,10,10,0.00947883951768774,10,1.0,0.013170627854627475,10,1.0,0.878871837797619,10,1.0,0.40709648160263906,10,1.0,0.29474123665484997,10,1.0,4.854208758007888,10,1.0,0.8396974058638469,10,1.0,0.1194358829176165,10,1.0,0.018628387609981166,10,1.0,5.082939790722411,10,1.0,16.66659869808297,10,1.0,75.55371053985988,10,1.0
front_hind_reflected_temporal_reversal,speed,1 m/s,10,10,0.011768938172372113,10,1.0,0.010124036039200363,10,1.0,0.8312049278846153,10,1.0,0.39628004837326636,10,1.0,0.24905776779084662,10,1.0,5.723162822248322,10,1.0,0.8737754724507333,10,1.0,0.11740714220103525,10,1.0,0.020161964027004046,10,1.0,5.5710008420752635,10,1.0,21.94089466328611,10,1.0,85.4163763688793,10,1.0
front_hind_reflected_temporal_reversal,speed,1.5 m/s,10,10,0.008501664270605528,10,1.0,0.006558149854297632,10,1.0,0.7565239183830492,10,1.0,0.38067648044302593,10,1.0,0.19542534761800906,10,1.0,6.236518551221222,10,1.0,1.2263419529224215,10,1.0,0.15083399785550983,10,1.0,0.02133262786777979,10,1.0,5.933731737447475,10,1.0,29.24083651043735,10,1.0,94.6144114177612,10,1.0
front_hind_reflected_temporal_reversal,robot,x1,30,30,0.009916480653555127,30,1.0,0.009950937916041824,30,1.0,0.8222002280217613,30,1.0,0.3946843368063105,30,1.0,0.24640811735456855,30,1.0,5.6046300438258125,30,1.0,0.9799382770790006,30,1.0,0.1292256743247205,30,1.0,0.020040993168254997,30,1.0,5.529224123415049,30,1.0,22.616109957268808,30,1.0,85.19483277550012,30,1.0
