scope,stratum,planned_cells,terminated_cells,velocity_valid_cells,velocity_vx_relative_rmse_mean,velocity_yaw_rmse_radps_mean,heading_valid_cells,heading_rmse_rad_mean,gait_valid_cells,gait_agreement_boundary_excluded_mean,gait_duty_factor_abs_error_mean,classification_valid_cells,classification_unclassified_cells,classification_row_accuracy,classification_family_accuracy,raw_load_valid_cells,absolute_work_total_j_mean,grf_load_valid_cells,vertical_grf_impulse_total_ns_mean,normalized_load_valid_cells,normalized_torque_squared_total_s_mean,velocity_success_domain_cells,velocity_success_cells,gait_success_domain_cells,gait_success_cells,joint_success_domain_cells,joint_success_cells
row,bound,6,0,6,0.03943340977524641,0.02637545351977194,6,0.015417086508628752,6,0.9891189736053692,0.030558700670325564,6,0,1.0,1.0,6,1623.507203855578,6,1583.0482870616763,6,4.86948818238781,6,6,6,6,6,6
row,gallop_a,6,0,6,0.048002461136402656,0.05431064185149032,6,0.023738058449181487,6,0.8900236335628179,0.06072673786198502,6,2,0.16666666666666666,0.16666666666666666,6,1394.9643551372628,6,1602.7472649889687,6,4.865889334656811,6,2,6,1,6,1
row,gallop_b,6,0,6,0.040703075231708304,0.05976313607954447,6,0.01768480755458376,6,0.9548118903043862,0.035762417527919164,6,0,1.0,1.0,6,1181.9643167027236,6,1640.2217753344712,6,4.3265279219402215,6,1,6,6,6,1
row,gallop_c,6,0,6,0.041784081035338844,0.05654034859408776,6,0.02085976169471972,6,0.873885732452798,0.07603039853935704,6,2,0.6666666666666666,0.6666666666666666,6,1363.3510283397636,6,1603.5065831257032,6,4.495789863268885,6,2,6,4,6,1
row,gallop_d,6,0,6,0.03714628116516065,0.05032249432346455,6,0.011171695429907695,6,0.9546290018708619,0.038989717637847005,6,0,1.0,1.0,6,1209.3966533653527,6,1645.3348696941637,6,4.598986793041926,6,4,6,6,6,4
row,half_bound_front_a,6,0,6,0.043528978816864246,0.04476018988849667,6,0.01589513097991439,6,0.9338637315541253,0.055897898849597276,6,0,1.0,1.0,6,1394.9971610798257,6,1598.888583652402,6,4.538353656319836,6,6,6,6,6,6
row,half_bound_front_b,6,0,6,0.043247112786223424,0.045875692928816554,6,0.021250216479308442,6,0.9497439799336408,0.03891622225443522,6,1,0.8333333333333334,0.8333333333333334,6,1436.9980086075766,6,1606.6634967603286,6,4.620666931585286,6,5,6,5,6,4
row,half_bound_hind_a,6,0,6,0.049935862765526355,0.04007073950625075,6,0.007863605675945828,6,0.9337742756550341,0.052252794974713995,6,0,1.0,1.0,6,1418.5072351889664,6,1599.3113570732623,6,4.462129877743519,6,6,6,6,6,6
row,half_bound_hind_b,6,0,6,0.04339898877243569,0.04289300215569847,6,0.017161247624996254,6,0.9408195933404458,0.04492629022936639,6,0,1.0,1.0,6,1438.0767083784738,6,1610.9081349411608,6,4.634997981621008,6,5,6,6,6,5
row,trot,6,0,6,0.03319278420762683,0.024884403280718673,6,0.010813800784208627,6,0.9780362617838033,0.030633800331395327,6,0,1.0,1.0,6,584.9731694125471,6,1674.2161043007798,6,2.7290090028722536,6,6,6,6,6,6
family,bound,6,0,6,0.03943340977524641,0.02637545351977194,6,0.015417086508628752,6,0.9891189736053692,0.030558700670325564,6,0,1.0,1.0,6,1623.507203855578,6,1583.0482870616763,6,4.86948818238781,6,6,6,6,6,6
family,gallop,24,0,24,0.04190897464215262,0.05523415521214677,24,0.018363580782098165,24,0.918337564547716,0.052877317891777055,24,4,0.7083333333333334,0.7083333333333334,24,1287.4190883862757,24,1622.9526232858268,24,4.571798478226961,24,9,24,17,24,7
family,half_bound,24,0,24,0.045027735785262424,0.04339990611981561,24,0.015542550190041228,24,0.9395503951208116,0.04799830157702822,24,1,0.9583333333333334,0.9583333333333334,24,1422.1447783137107,24,1603.9428931067885,24,4.564037111817412,24,22,24,23,24,21
family,trot,6,0,6,0.03319278420762683,0.024884403280718673,6,0.010813800784208627,6,0.9780362617838033,0.030633800331395327,6,0,1.0,1.0,6,584.9731694125471,6,1674.2161043007798,6,2.7290090028722536,6,6,6,6,6,6
velocity,+0.5 m/s,10,0,10,0.06911535951160587,0.040824315883303576,10,0.024724940355739376,10,0.9382382183375503,0.05269146226033443,10,1,0.9,0.9,10,809.2493282368033,10,1614.7747086769602,10,3.1537360419451343,10,9,10,9,10,8
velocity,+1 m/s,10,0,10,0.03450039958063654,0.04422477738018976,10,0.01478321567791741,10,0.9441417754012077,0.045946039756139125,10,1,0.9,0.9,10,1242.6802277846848,10,1620.3109324677735,10,3.941202689777397,10,7,10,9,10,7
velocity,+1.5 m/s,10,0,10,0.02214675915940546,0.049401430559908546,10,0.011980724998207962,10,0.9442529859171941,0.03967364370822907,10,1,0.8,0.8,10,1692.4589415519117,10,1608.1822926741243,10,5.018598502672968,10,6,10,8,10,6
velocity,-0.5 m/s,10,0,10,0.07123980421433589,0.041446989646052375,10,0.0178294317471216,10,0.9380077190894409,0.05458958936589105,10,0,0.9,0.9,10,901.559162053352,10,1619.5082058261037,10,3.4730477176223538,10,7,10,9,10,7
velocity,-1 m/s,10,0,10,0.0339820443258449,0.044057853471078115,10,0.01057000462096748,10,0.9375268954923504,0.044728342890739445,10,1,0.9,0.9,10,1348.0276607771636,10,1627.971565873638,10,4.714236672312205,10,8,10,9,10,7
velocity,-1.5 m/s,10,0,10,0.0212394546236914,0.04752229433647172,10,0.017224929308883145,10,0.9370566502002259,0.0411879093448321,10,1,0.8,0.8,10,1834.0661836369268,10,1608.16016864115,10,6.184282102932477,10,6,10,8,10,5
direction,backward,30,0,30,0.04215376772129073,0.044342379151200734,30,0.015208121892324074,30,0.9375304215940058,0.04683528053382086,30,2,0.8666666666666667,0.8666666666666667,30,1361.217668822481,30,1618.5466467802974,30,4.790522164289012,30,21,30,26,30,19
direction,forward,30,0,30,0.04192083941721595,0.04481684127446729,30,0.017162960343954915,30,0.9422109932186508,0.04610371524156754,30,3,0.8666666666666667,0.8666666666666667,30,1248.1294991911332,30,1614.422644606286,30,4.037845744798499,30,22,30,26,30,21
policy,49cef518dd5485f35c6d2b021e671f7060d013d723eb0f53640509ed78209112,60,0,60,0.042037303569253344,0.04457961021283401,60,0.016185541118139492,60,0.9398707074063283,0.0464694978876942,60,5,0.8666666666666667,0.8666666666666667,60,1304.673584006807,60,1616.4846456932914,60,4.414183954543756,60,43,60,52,60,40
